run_id,timestamp_utc,path,host,victim_cpu,attacker_cpu,probe,model_tag,quant,ctx,npredict,decoding,temp,seed,repeat_idx,prompt_label,prompt_hash
20251205T213528Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,2025-12-05T21:35:28Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213528Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,9,math,
20251205T213529Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,2025-12-05T21:35:29Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213529Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,10,math,
20251205T213529Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,2025-12-05T21:35:29Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213529Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,11,math,
20251205T213529Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,2025-12-05T21:35:29Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213529Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,12,math,
20251205T213530Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,2025-12-05T21:35:30Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213530Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,13,math,
20251205T213530Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,2025-12-05T21:35:30Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213530Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,14,math,
20251205T213530Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,2025-12-05T21:35:30Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213530Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,15,math,
20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,2025-12-05T21:35:31Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,16,math,
20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,2025-12-05T21:35:31Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,17,math,
20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,2025-12-05T21:35:31Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,18,math,
20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,2025-12-05T21:35:32Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,19,math,
20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,2025-12-05T21:35:32Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,20,math,
20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r001,2025-12-05T21:35:32Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r001,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,1,nl,
20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r002,2025-12-05T21:35:33Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r002,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,2,nl,
20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r003,2025-12-05T21:35:33Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r003,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,3,nl,
20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r004,2025-12-05T21:35:33Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r004,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,4,nl,
20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r005,2025-12-05T21:35:33Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r005,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,5,nl,
20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r006,2025-12-05T21:35:34Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r006,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,6,nl,
20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r007,2025-12-05T21:35:34Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r007,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,7,nl,
20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r008,2025-12-05T21:35:34Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r008,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,8,nl,
20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,2025-12-05T21:35:35Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,9,nl,
20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,2025-12-05T21:35:35Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,10,nl,
20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,2025-12-05T21:35:35Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,11,nl,
20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,2025-12-05T21:35:36Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,12,nl,
20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,2025-12-05T21:35:36Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,13,nl,
20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,2025-12-05T21:35:36Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,14,nl,
20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,2025-12-05T21:35:36Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,15,nl,
20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,2025-12-05T21:35:37Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,16,nl,
20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,2025-12-05T21:35:37Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,17,nl,
20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,2025-12-05T21:35:37Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,18,nl,
20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,2025-12-05T21:35:38Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,19,nl,
20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,2025-12-05T21:35:38Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,20,nl,
20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r001,2025-12-05T21:35:38Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r001,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,1,code,
20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r002,2025-12-05T21:35:38Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r002,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,2,code,
20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r003,2025-12-05T21:35:39Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r003,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,3,code,
20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r004,2025-12-05T21:35:39Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r004,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,4,code,
20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r005,2025-12-05T21:35:39Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r005,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,5,code,
20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r006,2025-12-05T21:35:40Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r006,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,6,code,
20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r007,2025-12-05T21:35:40Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r007,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,7,code,
20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r008,2025-12-05T21:35:40Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r008,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,8,code,
20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,2025-12-05T21:35:41Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,9,code,
20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,2025-12-05T21:35:41Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,10,code,
20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,2025-12-05T21:35:41Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,11,code,
20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,2025-12-05T21:35:41Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,12,code,
20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,2025-12-05T21:35:42Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,13,code,
20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,2025-12-05T21:35:42Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,14,code,
20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,2025-12-05T21:35:42Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,15,code,
20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,2025-12-05T21:35:42Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,16,code,
20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,2025-12-05T21:35:43Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,17,code,
20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,2025-12-05T21:35:43Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,18,code,
20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,2025-12-05T21:35:43Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,19,code,
20251205T213544Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,2025-12-05T21:35:44Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T213544Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,artemisia,0,56,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,42,20,code,
20251205T215004Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r001,2025-12-05T21:50:04Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215004Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r001,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,1,math,
20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r002,2025-12-05T21:50:05Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r002,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,2,math,
20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r003,2025-12-05T21:50:05Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r003,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,3,math,
20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r004,2025-12-05T21:50:05Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r004,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,4,math,
20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r005,2025-12-05T21:50:05Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r005,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,5,math,
20251205T215006Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r006,2025-12-05T21:50:06Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215006Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r006,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,6,math,
20251205T215006Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r007,2025-12-05T21:50:06Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215006Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r007,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,7,math,
20251205T215006Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r008,2025-12-05T21:50:06Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215006Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r008,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,8,math,
20251205T215007Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r009,2025-12-05T21:50:07Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215007Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r009,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,9,math,
20251205T215007Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r010,2025-12-05T21:50:07Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215007Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r010,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,10,math,
20251205T215007Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r011,2025-12-05T21:50:07Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215007Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r011,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,11,math,
20251205T215007Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r012,2025-12-05T21:50:07Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215007Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r012,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,12,math,
20251205T215008Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r013,2025-12-05T21:50:08Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215008Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r013,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,13,math,
20251205T215008Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r014,2025-12-05T21:50:08Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215008Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r014,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,14,math,
20251205T215008Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r015,2025-12-05T21:50:08Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215008Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r015,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,15,math,
20251205T215008Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r016,2025-12-05T21:50:08Z,/mnt/ncsudrive/d/dhjani2/microarch_finalproject/logs/runs/20251205T215008Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r016,artemisia,2,6,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,42,16,math,
